,name,twitter handle,id,followers,bio,influence score,bio_clean,instagram
2156,VAMOS LA U CARAJO! 🤘🏻,TorresRubilar02,1275314018,298,HINCHA DE LA GLORIOSA @Udechile !💙 SOMOS BULLANGUEROS! DESDE EL DIA EN QUE NACÍ 🤘🏻❤️ #VamosLaU #VamosLeones ~ Instagram,18,HINCHA DE LA GLORIOSA @Udechile    SOMOS BULLANGUEROS  DESDE EL DIA EN QUE NACÍ    VamosLaU  VamosLeones   Instagram,@vamosleones
2157,Thᶒ Moon 🌙ᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,HakunaMatataa15,118692332,633,IG: Hakuna_Matataa15. Music and football are my passions; Hakuna Matata∞,18,IG  Hakuna_Matataa15. Music and football are my passions  Hakuna Matata∞,@hakuna_matataa15.
2158,Javi Jara,jvierajara,1587448922,971,Instagram: javisafaera,18,Instagram  javisafaera,@javisafaera
2159,Horan,niall_ily_babi,228251209,1329,"Mrs Horan❤
Belieber Since 2010 ❤
Directioner ❤
insta: Insta.babi_
FOLLOW ME NIALL❤ FOLLOW ME JUSTIN❤",18,"Mrs Horan 
Belieber Since 2010  
Directioner  
insta  Insta.babi_
FOLLOW ME NIALL  FOLLOW ME JUSTIN ",@follow
2160,♡katalina,WHUTKIAN,2924955957,738,"I prefer a minute with you to an eternity without you.  •jdbm•kian•j&j•cam

ig ↠ kxtalinx",18,"I prefer a minute with you to an eternity without you.   jdbm kian j j cam

ig ↠ kxtalinx",NaN
2161,Marité Muñoz.,Mariteplussize,88025318,663,Vengo a puro botar la neura por estos lados.  La versión buena onda la encuentra en Instagram.,18,Vengo a puro botar la neura por estos lados.  La versión buena onda la encuentra en Instagram.,@encuentra
2162,Sofía Klein🦇,htililoey,3234326804,115,Ig: @htililoey • Ing. Comercial UCh • L-1485,18,Ig  @htililoey   Ing. Comercial UCh   L 1485,@htililoey
2163,Dr. Carlos Varela,CarlosIgnaciovv,115448862,336,Cirujano General Cirugia Bariatrica y Metabolica Cirugía Digestiva HRT.  IG @drvarelacirujano,18,Cirujano General Cirugia Bariatrica y Metabolica Cirugía Digestiva HRT.  IG @drvarelacirujano,@drvarelacirujano
2164,Cote Rayo,CoteRayo,166013029,312,"Chilena, 18 años. Alegre, extrovertida, amante de la fotografía, música y de Disney Channel. ♑️Capricornio. 
Instagram: coterayo",18,"Chilena  18 años. Alegre  extrovertida  amante de la fotografía  música y de Disney Channel.  Capricornio. 
Instagram  coterayo",@coterayo
2165,Francisca Gomez,FranciskGomez1,3391402552,259,"~Estudiante De Programación Y Análisis De Sistemas//Música//Amante de los Viajes & la Naturaleza //Fotografia ♥ ~
Instagram: franciscag.g ♥",18," Estudiante De Programación Y Análisis De Sistemas  Música  Amante de los Viajes   la Naturaleza   Fotografia    
Instagram  franciscag.g  ",@franciscag.g
2166,HarryNever✂urHairPls,BabyLux1DChile,560730984,848,Instagram: harrystylesphotoss,18,Instagram  harrystylesphotoss,@harrystylesphotoss
2167,Sebastián Alejandro,Seba20atc,287370944,135,"26 veranos / Ingeniero Comercial de la Universidad de Concepción / Chileno, sureño, Colo colino de nacimiento / Insta: sebaalejandrotorres",18,26 veranos   Ingeniero Comercial de la Universidad de Concepción   Chileno  sureño  Colo colino de nacimiento   Insta  sebaalejandrotorres,@sebaalejandrotorres
2168,愛| 𝓐𝓷𝓪 𝓡𝓾𝓲𝔃,anaruisz,1027268305,375,"if i could fly, i'd be coming righ back home to you'🌟
IG: anvruiz 🌻",18,"if i could fly  i d be coming righ back home to you  
IG  anvruiz  ",@anvruiz
2169,Oriana Chirinos,OrianaChirinos2,329929199,1849,21 / Hija de Dios 😇 / Venezolana en Chile ❤/ Instagram: omcr15,18,21   Hija de Dios     Venezolana en Chile    Instagram  omcr15,@omcr15
2170,Nicolas Calderon D.,Neecocad,51960249,270,instagram: Nico.caldeeron,18,instagram  Nico.caldeeron,@nico.caldeeron
2171,Jhosmit,Jhozmit,602454672,120,Tengo más hambre que amigos.                                      IG: @Jhosmit,18,Tengo más hambre que amigos.                                      IG  @Jhosmit,@jhosmit
2172,Jenn Véliz,VelizJenn,616655621,314,• 25 • Chilena • trying my best • Insta        🐶 @itsigorthepug 👩🏻 @jennifervelizveliz,18,  25   Chilena   trying my best   Insta          @itsigorthepug   @jennifervelizveliz,@itsigorthepug
2173,Yooyii ♡,feathoshi,1291702183,102,"{88 x 94} ∞ |NCT|SF9|iKON|17|Chungha|Twice|X1

[130413]  EXO is life  «IG  @Yooyii01»",18," 88 x 94  ∞  NCT SF9 iKON 17 Chungha Twice X1

 130413   EXO is life  «IG  @Yooyii01»",NaN
2174,Ojomecanico,Arqlutrec,93254627,592,Le joli est l'ennemi de la beauté-Architecte- Photographe Santiago de Chili- Paris /instagram @ojomecanico,18,Le joli est l ennemi de la beauté Architecte  Photographe Santiago de Chili  Paris  instagram @ojomecanico,@ojomecanico
2175,Justin Bieber,n3xt_to_y0u,3006000581,454,•He followed me 03/03•Macarena•Chile•BELIEBER•instagram- maca.biebsss,18, He followed me 03 03 Macarena Chile BELIEBER instagram  maca.biebsss,@maca.biebsss
2176,René Naranjo Sotomayor,renenaranjo,24737091,198223,"Cine, comunicación, sociedad, arte, cultura. También estoy en IG,FB,YT y http://renenaranjo.cl 🌈",65,Cine  comunicación  sociedad  arte  cultura. También estoy en IG FB YT y     renenaranjo.cl  ,NaN
2177,Fernando Tapia,FernandoAgustin,49513831,147684,"Periodista
Radio PAUTA 100.5 FM STGO.
Instagram-IGTV: FTAPIALAVIN",58,"Periodista
Radio PAUTA 100.5 FM STGO.
Instagram IGTV  FTAPIALAVIN",@ftapialavin
2178,ℑυbἁï ⁶₆⁷ 👑🇸🇳,JuniorJoop,2839148346,23245,"Lord Commander of The Night Watch. IG: http://instagram.com/juniorjoop_
👻 jubae0
#HalaMadridYNadaMas #Mugiwara #GOT",55,"Lord Commander of The Night Watch. IG      instagram.com juniorjoop_
  jubae0
 HalaMadridYNadaMas  Mugiwara  GOT",@juniorjoop_
2179,Rosario Moreno,huasa1,435993792,24186,Periodista/ Instagram @rosariomorenoconcha,54,Periodista  Instagram @rosariomorenoconcha,@rosariomorenoconcha
2180,Jhen. Nuñez,Jhendelyn,170849019,351837,Instagram: Jhen_nunez / Snapchat: Jhen_nunez Jhen.nunez.hernandez@gmail.com,54,Instagram  Jhen_nunez   Snapchat  Jhen_nunez Jhen.nunez.hernandez@gmail.com,@jhen_nunez
2181,AND noticias,ANDnoticias,123658962,127993,"AND Noticia, Somos un Medio que esta donde otros no están, no tenemos compromiso de ningún tipo estamos en todas las plataformas, Instagram, YouTube, Linkedin,",50,AND Noticia  Somos un Medio que esta donde otros no están  no tenemos compromiso de ningún tipo estamos en todas las plataformas  Instagram  YouTube  Linkedin ,@youtube
2182,RM Chile 🦀,_RMChile,3363287651,30479,「1sᴛ ᴀɴᴅ ʙɪɢɢᴇsᴛ ғᴀɴʙᴀsᴇ ғᴏʀ #ʀᴍ ɪɴ ᴄʜɪʟᴇ」; ₍ 🐋 ₎ — 💌 contact: rapmonsterchile@gmail.com | instagram: _rmchile,47, 1sᴛ ᴀɴᴅ ʙɪɢɢᴇsᴛ ғᴀɴʙᴀsᴇ ғᴏʀ  ʀᴍ ɪɴ ᴄʜɪʟᴇ   ₍   ₎ —   contact  rapmonsterchile@gmail.com   instagram  _rmchile,@_rmchile
2183,Michel De L'Herbe,MichelDeLHerbe,132231005,18547,"Emergency Management - DRR Consulting. Formado en US Certificaciones en estado de VA,Chesterfield,FEMA. De regreso en Chile 🇨🇱 Instagram @micheldelherbe",44,Emergency Management   DRR Consulting. Formado en US Certificaciones en estado de VA Chesterfield FEMA. De regreso en Chile   Instagram @micheldelherbe,@micheldelherbe
2184,UAA Chile,UaaChile,226192416,5338,"Somos la ""Unión de Amigos de los Animales"", desde 1955 velando por el bienestar de los animales. También estamos en Facebook e Instagram.",43,Somos la  Unión de Amigos de los Animales   desde 1955 velando por el bienestar de los animales. También estamos en Facebook e Instagram.,NaN
2185,La Vivi 💫,Vivi_PA,92544343,18428,"Fotógrafa en formación, #chilota en #PuertoMontt ... En IG https://instagram.com/vpafotog",41,Fotógrafa en formación   chilota en  PuertoMontt ... En IG     instagram.com vpafotog,@vpafotog
2186,FCO Lali Chile 🇨🇱,LaliChile_Fc,3041248223,3258,"~Fans Club Oficial Lali Chile~
27.06.2015-15.06.2016 RT @lalioficial
Instagram: lalichile_fc
Contacto: fclalichile@gmail.com",40," Fans Club Oficial Lali Chile 
27.06.2015 15.06.2016 RT @lalioficial
Instagram  lalichile_fc
Contacto  fclalichile@gmail.com",@lalichile_fc
2187,DANIELA 🐇👀,Danitaomg,110211224,7426,"i'm a very good girl ! 😉
insta ➡ danitaomg",39,"i m a very good girl    
insta   danitaomg",@danitaomg
2188,Alicia Alarcón Ponce,aliciaalarconp,1166120738,8438,Cantante y actriz de doblaje. Pro Vida de la Mujer. Practico Pole Dance.  Pregunta por mi Instagram privado  https://onlyfans.com/aliciaalarconp,39,Cantante y actriz de doblaje. Pro Vida de la Mujer. Practico Pole Dance.  Pregunta por mi Instagram privado      onlyfans.com aliciaalarconp,@privado
2189,Sita Evelyn,EVELYNBRAVO,55951681,14712,Mujer de radio. Conductora y animadora de #RadioCorazon INSTAGRAM : sita_evelyn / Reina Guachaca 2017 y jurado en #viña2018,39,Mujer de radio. Conductora y animadora de  RadioCorazon INSTAGRAM   sita_evelyn   Reina Guachaca 2017 y jurado en  viña2018,@sita_evelyn
2190,Yasmin Rebolledo K,minrebolledo,14653052,25247,"Viajar, cocinar, adicta al yoga, series, animales, tecnología, vida sana, playa, nieve. Enamorada de mis hijos! Instagram: @minrebolledo",38,Viajar  cocinar  adicta al yoga  series  animales  tecnología  vida sana  playa  nieve. Enamorada de mis hijos  Instagram  @minrebolledo,@minrebolledo
2191,Alber 🇨🇱,DiazAlberto_CL,713422764934373376,797,"¡My Only Account Official of Twitter! 19%🔥 
💕Made in Linares❤ 
💯% Alegre😊

Signo:#Acuario ♒
🏆 #UCL #UEL #ConmebolLibertadores ⚽️ Follow IG:⬇️",38,"¡My Only Account Official of Twitter  19   
 Made in Linares  
   Alegre 

Signo  Acuario  
   UCL  UEL  ConmebolLibertadores   Follow IG  ",@follow
2192,RADIO ISADORA,radioisadorafm,389658450,13993,también puedes seguirnos en Instagram 👉🏼 https://www.instagram.com/radioisadora97.7/?hl=es-la,38,también puedes seguirnos en Instagram       www.instagram.com radioisadora97.7  hl es la,@radioisadora97.7
2193,Sigrid Alegría,sigridalegria,2831759636,16327,Actriz instagram: @sigridalegria,37,Actriz instagram  @sigridalegria,@sigridalegria
2194,Dr.Rock&Roll,DocRockandRoll,64577668,6509,"Viñamarino, voz de @futurofm #vocalcoach en @evolutio y @rockalpatio, #productormusical #songwriter Instagram: @dr_rock_and_roll dr.rocknrollshow@gmail.com",36,Viñamarino  voz de @futurofm  vocalcoach en @evolutio y @rockalpatio   productormusical  songwriter Instagram  @dr_rock_and_roll dr.rocknrollshow@gmail.com,@dr_rock_and_roll
2195,Britany Angelus,Britany_Angelus,3246630142,26518,"sígueme en Instagram 
http://www.instagram.com/britany_angelus
💜cosplayer
💙ero-cosplay
💚YouTube
💛Streamer
🧡bartender
❤contenido exclusivo en patreon!!",36,"sígueme en Instagram 
    www.instagram.com britany_angelus
 cosplayer
 ero cosplay
 YouTube
 Streamer
 bartender
 contenido exclusivo en patreon  ",@britany_angelus
2196,Sofía Aravena,SofiAravena30,140175615,4680,Periodista de prensa. Colocolina. Agradecida y feliz de la vida!!. Instagram: sofiaravena30.,34,Periodista de prensa. Colocolina. Agradecida y feliz de la vida  . Instagram  sofiaravena30.,@sofiaravena30.
2197,Club 90 Tu Fiesta 90,Club90,60440032,3748,Las primeras fiestas 90teras en Chile en http://www.club90.cl / Instagram: @Club__90 / Facebook: Club90Chile,33,Las primeras fiestas 90teras en Chile en     www.club90.cl   Instagram  @Club__90   Facebook  Club90Chile,@club__90
2198,Cristian Allende🤟🏼,CristianoMonte,219694002,1386,"Socio de CSD Colo Colo Nro 406229. En mi vida tambien soy Blanco o Negro !! IG @cristianoallende - Feliz con mi familia
#Runner
#Futbol
#AmanteDeLosBonsai",33,"Socio de CSD Colo Colo Nro 406229. En mi vida tambien soy Blanco o Negro    IG @cristianoallende   Feliz con mi familia
 Runner
 Futbol
 AmanteDeLosBonsai",@cristianoallende
2199,DemiLovatoChile 🇨🇱,DemiLovatoChile,27351518,7893,"Fan club oficial de Demi Lovato en Chile | 2008 - 2020 © Hollywood Records & Universal Music USA. 
Demilovato . cl en Instagram",32,"Fan club oficial de Demi Lovato en Chile   2008   2020 © Hollywood Records   Universal Music USA. 
Demilovato . cl en Instagram",NaN
2200,♻ EVAN HARVEY®,hernanharvey,84250086,396,"estudiante de administración de empresa, amante de la fotografía. #instagram evanharvey snapchat evanharve4ever +56966077080 linea directa",32,estudiante de administración de empresa  amante de la fotografía.  instagram evanharvey snapchat evanharve4ever  56966077080 linea directa,@evanharvey
2201,Dalal con ele final,Dalalhalabi,62429310,6435,"Mi nombre es Dalal, con ele final. La fruta no es postre. Tengo un Ig con recetas y mucha comida @dalalhalabi",32,Mi nombre es Dalal  con ele final. La fruta no es postre. Tengo un Ig con recetas y mucha comida @dalalhalabi,NaN
2202,Patricio Vergara Piña,Pini_Vergara_14,1024831271296557057,2494,"Ex Futbolista, Periodista, Relator de Partidos de Fútbol en TNT Sports Chile. Aquí solo opiniones personales. Instagram: Pini_Vergara_14",31,Ex Futbolista  Periodista  Relator de Partidos de Fútbol en TNT Sports Chile. Aquí solo opiniones personales. Instagram  Pini_Vergara_14,@pini_vergara_14
2203,David del Toro,daviddeltoro,81439082,1277,"Economista y explorador de ideas | Todo necio confunde valor y precio (Juan de Mairena) | Hablo de economía, marketing y política | IG: http://instagram.com/dde",31,Economista y explorador de ideas   Todo necio confunde valor y precio  Juan de Mairena    Hablo de economía  marketing y política   IG      instagram.com dde,NaN
2204,Berzavit Padrino,Berzavit_,43808620,29680,IG: @Berzavit,30,IG  @Berzavit,@berzavit
2205,Antonia Figueroa,antoniacristal_,186095346,1588,"Miss Mundo Chile 2016 - Estudiante de ingeniería civil ambiental,violín,modelo,idiomas tkd,judo,surf,artes. 
Instagram: @antonia_cristal",29,"Miss Mundo Chile 2016   Estudiante de ingeniería civil ambiental violín modelo idiomas tkd judo surf artes. 
Instagram  @antonia_cristal",@antonia_cristal
2206,jmd,fco_joaquinCL,4900234593,735,Fans Club Oficial de Joaquín Méndez en Santiago de Chile | administradoras: ara y xio • IG: joaquinmendezcl,29,Fans Club Oficial de Joaquín Méndez en Santiago de Chile   administradoras  ara y xio   IG  joaquinmendezcl,@joaquinmendezcl
2207,Gerardo Bravo,GBravoCaceres,1506845528,1022,"Laburante de Medios: Radios & Tv, Bielsista, Pensante de Este Mundo

🌏  @instagram: gbravocaceres24",29,"Laburante de Medios  Radios   Tv  Bielsista  Pensante de Este Mundo

   @instagram  gbravocaceres24",@gbravocaceres24
2208,Pablo Andrés,PablodlUC,119039164,2055,"Ingeniero Civil Industrial (UNAP)  - Treintisiempre, Hincha #Cruzado 15🌟 #crossfit, #Gamer - odio la politica, Inviernolover - Instagram: @_p_apl",29,Ingeniero Civil Industrial  UNAP     Treintisiempre  Hincha  Cruzado 15   crossfit   Gamer   odio la politica  Inviernolover   Instagram  @_p_apl,@_p_apl
2209,MrFeromonas,mrferomonas,216110729,9132,"Marcelo González. Actor, Comediante, Panelista en The Lao y Hago StandUp Comedy, Si quieres ver mi Show Info: x Aca, en Insta y face: @MrFeromonas",29,Marcelo González. Actor  Comediante  Panelista en The Lao y Hago StandUp Comedy  Si quieres ver mi Show Info  x Aca  en Insta y    @MrFeromonas,NaN
2210,Cathy 🎹🇨🇱🇰🇷,Cathy_Con_C,2320273256,450,"20 Años...
estudiante de: Atención de Párvulos
Suga Biased😍
💜  BTS 💜
IG: cathy_con_c
Elty",29,"20 Años...
estudiante de  Atención de Párvulos
Suga Biased 
   BTS  
IG  cathy_con_c
Elty",@cathy_con_c
2211,Sleezy Ragz,sleezyragz,2932526451,764,Dj & Producer | Snapchat: benjaaslord | Instagram: @sleezyragz,29,Dj   Producer   Snapchat  benjaaslord   Instagram  @sleezyragz,@sleezyragz
2212,Isabella,deisabellacom,243877653,7452,#TeenBlogger Guest stylist de @SelenaGomez IG: @de_isabella Mail: holi@deisabella.com #BeYourself,29, TeenBlogger Guest stylist de @SelenaGomez IG  @de_isabella Mail  holi@deisabella.com  BeYourself,@de_isabella
2213,☁Jocelyn Muñoz☁🇨🇱,jocelynhunter11,840771403,5330,"21.|
Instagram: jocelynhunter11
Snapchat: jocelyn_swag16
It's not all luck
Live life day by day do not think about the future.
You are my favorite",29,"21. 
Instagram  jocelynhunter11
Snapchat  jocelyn_swag16
It s not all luck
Live life day by day do not think about the future.
You are my favorite",@jocelynhunter11
2214,Efe3,EFE3Prod,21330428,2728,Desarrollamos Contenidos #Ytuqueharias @AmorEnLinea para @tvn . Hicimos #LlevedeloBueno x @tvn #Profugos @HBOLAT. Instagram Efe3prod,28,Desarrollamos Contenidos  Ytuqueharias @AmorEnLinea para @tvn . Hicimos  LlevedeloBueno x @tvn  Profugos @HBOLAT. Instagram Efe3prod,@efe3prod
2215,Gato Cletero,Gatocletero,974329603253833728,1542,"Amo la bici, mis gatas y mis perras.

Mi tostaduria en Conce IG @tiendagatovegetariano",28,"Amo la bici  mis gatas y mis perras.

Mi tostaduria en Conce IG @tiendagatovegetariano",@tiendagatovegetariano
2216,Claudia B. Parra,bototo_,70516118,358,"Ella / she





Mangaka de love the piano.
Kinoshita Sayaka (ig : sayaka_sensei)
Intento de kine.",28,"Ella   she





Mangaka de love the piano.
Kinoshita Sayaka  ig   sayaka_sensei 
Intento de kine.",@sayaka_sensei
2217,Marco,LEIVA_MARCO,196436841,415,Desperfilado  Instagram marko_desierto,28,Desperfilado  Instagram marko_desierto,@marko_desierto
2218,Rodrigo MAGNUS,Road_Bass,106457045,812,"Partamos de cero, hagamos un Chile lindo

Cuenta MUY Personal
Papá
Recreador vikingo
Cocinero en MAGNUS ( IG: magnus_food)
Barbón",28,"Partamos de cero  hagamos un Chile lindo

Cuenta MUY Personal
Papá
Recreador vikingo
Cocinero en MAGNUS   IG  magnus_food 
Barbón",@magnus_food
2219,Jaime Estay ⚽,Jota__Estay,120299195,3309,Viajar ✈🌎 / Deportes 🏀⚽ / Socio @CSDColoColo / 📷 Instagram @vozdeltabloncc / 🇨🇱,28,Viajar     Deportes     Socio @CSDColoColo     Instagram @vozdeltabloncc    ,@vozdeltabloncc
2220,Esteban Folatre,Folitro,183873326,747,"Fotógrafo independiente, no busco amigos ni empatizar con nadie... Vengo a opinar sin filtros. @foleaux en Instagram",27,Fotógrafo independiente  no busco amigos ni empatizar con nadie... Vengo a opinar sin filtros. @foleaux en Instagram,@foleaux
2221,Jamal Bahir Luke,Jaleita_oficial,36297751,1791,"@pinkflowylakumbia
@ninoproblema
@pasajemesier
@jelly_musica
@jamalbahirluke 
@Pana
(insta)",27,"@pinkflowylakumbia
@ninoproblema
@pasajemesier
@jelly_musica
@jamalbahirluke 
@Pana
 insta ",@pana
2222,Alex Cádiz Rebasti,Teflai,267560682,344,"Retuiteador compulsivo, ciclista urbano, Cristiano, colocolino. Oiga, siga a @TertuliaBasura 😎 son buenos esos chiquillos.
Por cierto, Instagram @no_soy_arturo",27,"Retuiteador compulsivo  ciclista urbano  Cristiano  colocolino. Oiga  siga a @TertuliaBasura   son buenos esos chiquillos.
Por cierto  Instagram @no_soy_arturo",@no_soy_arturo
2223,Paz Gómez,paz_gomez_,403042982,12036,Instagram @pazgmz / Traveler & Dance Lover For Ever... Eleutheromania For live!,27,Instagram @pazgmz   Traveler   Dance Lover For Ever... Eleutheromania For live ,@pazgmz
