name,twitter handle,id,followers,bio,influence score
Dios siempre puede más🌼,unacatolicamas,142143100,188,Amo a Dios♥️ por sobre todas las cosas y a mi Nicaragua linda🇳🇮,27
𝘊𝘩𝘢𝘳𝘭𝘪𝘦 𝘏𝘢𝘳𝘱𝘦𝘳,lucaspineda11,2555649295,1129,me encantan las bichas,27
Abu,AbuMatas,1475365328,272,Miau☭🏳️‍🌈. -Mi gato 2017 (puede que yo también lo dijera). @candabu_,27
Genesis,_Genesisg_,818186790456664065,648,Estoy en mi peak,27
Ashlie,AshlyeMiranda,2273470735,1990,,27
NIGGABRIEL,SanGabrielll,1082423339845599234,347,👨‍💻⚽️,27
Ana Maria Nica,vandalica72,2998720611,383,"Amo a mi patria , me gusta la verdad y te la  voy a gritar aunque no te guste, y no soy feminista!",27
Kenny Castellón,castellon_kenny,3234683472,1113,Dentist | insta: kennycastellon | León - Nicaragua.,26
Fabiola ن 💙 🇳🇮,fabiola_obando,2786334047,168,"Una FE verdadera, para tiempos difíciles!!!",26
J-Hope Nicaragua,JhopeNicaragua,1115394610019405825,1609,Cuenta Nicaragüense dedicada a la esperanza de @BTS_twt ─ Jung Hoseok. Parte de @BangtanNic ─ @bangtanniccrew ─ @HopeUnion_twt ☀🐿️ #제이홉,26
COCATRAM - SICA,cocatram,885361298,723,"COCATRAM es una institución especializada del SICA, que atiende asuntos relativos al desarrollo portuario y marítimo en Centroamérica.",26
Juan Pablo Sacasa,juanp1_6,418353958,724,"●De Nicaragua pal mundo●  
👻: jsacasac.  

📷: JSACASA7.     
LC'13.  †C.S†",26
Bosco Javier,boskin27,985552435,833,,26
🕸️,petithanok,2439011190,111,i'm the stealer in your double double knot.,26
Virgin_martz,virgin_martz,74954998,1841,CIUDADANA NICARAGÜENSE VANDÁLICAMENTE ORGULLOSA DE NUESTRA BANDERA AZUL Y BLANCO 🇳🇮💙🇳🇮💙🇳🇮💙🇳🇮💙🇳🇮💙🇳🇮💙,26
Zule🌵,ZulH30,904076131397197824,811,Contigo quiero todo🥰L.H,26
Movimiento Libertador Nicaragüense,MovimientoLN,1078106070051098624,1475,Somos un movimiento autónomo que exige Libertad de expresión y respeto a los #DDHH en #Nicaragua,26
Leo el ingeniebrio,lbarberena8,832341643,372,Angular & NodeJs Developer 📱💻,25
Gaia,Smakorina,83280810,371,Vivo perdiendo la cuenta. Estic en res.,25
Diriangén Vandálico,ksiquedba,1006205112392519682,651,Que sos Nicaragua para dolerme tanto!,25
Viva Nicaragua Libre,maxocon1,3191586248,114,,25
So ist das Leben,D3vian,1962714884,239,"Dicen por ahí que somos lo que comemos, pero no recuerdo haber comido algo tan Sexy, Inteligente, Guapo y Delicioso",25
Daleysis,DaleysisH,2796938560,2444,🇳🇮,25
ADISNIC,ADISNIC,1546875476,490,"Somos una organización de jóvenes que promueven, defienden los Derechos Humanos de las personas LGBTI en Nicaragua",25
ChontalesNic,Ternero_moto,1013639682423476224,425,"Nicaraguense.🇳🇮 
Esa niña es Nicaragua...
te han robado, te han violado🇳🇮",25
Cmte Firulai,CmteFirulai,984900693004881920,122,🇳🇮🇮🇱,25
Toto,efrainrivera_,840476935,210,¡Nicaragüense por gracia de Dios! 🇳🇮💙 #HufflepuffPride💛,25
🦋Regina🇳🇮,ReginPB,829139191774769152,797,"𝙲𝙽𝙲𝙾•jp•𝚂𝙼•𝙺𝚂•𝙲𝙲•𝙼𝙱♡
𝑲𝑺 02-02-/𝑪𝑾𝑻𝑵 05-12-19✨",25
Agustin Cedeño,Agustin_Cedeno,1355770994,2396,"Nicaragüense y Narrador Deportivo Tumbo la Cerca (lun-sab, 7-8 am)Vealo en la zona canal 12 de lun-vier de 5-6 pm) 🇳🇮 ⚾.",25
Hija de Poseidón,francisksofia8,97101373,834,"Cine, libros y cerveza. Poco Ortodoxa
Derrocadora de Chayopalos",25
Jericho.40,40Jericho,257668395,437,Master en Derecho Procesal,25
Dereck⚡️,dereckvasquez58,723654655037853696,706,,25
Angelica Granados,VangelicaG,1056195761279561728,231,Life gets easier when you love yourself harder,25
Tanque de OKC,MadridistaOKC,2994737398,214,"21. OKC, Real Madrid y Phila in that order.
Tu shooting guard no es mejor que el mio",25
Cata💜,xalbbanax,964746253,1124,23.,25
🌈𝙸𝚗𝚍𝚒,_in_di_,999699249519644673,325,•𝙼𝚊𝚖𝚊́ 𝚍𝚎 🐢🐢🐢 𝚝𝚘𝚛𝚝𝚞𝚐𝚊𝚜| 𝙳🌸•,25
Jenny Styles,JennyAl05,1019260234697715712,401,💜💚,25
Frank Black,FrankBlackRF,1096784739095269376,689,,25
El Leones 🇳🇮,ElLeones01,622602339,812,"Administrador de Empresas, #SoyUCA y en la lucha por una Nicaragua Libre 💪🇳🇮",24
Aj (Eillei) 🎛,noloseRickk_,1074350211210903553,228,"DJ 🎧
Amante del Dance. 

Dejemos que la música hable por nosotros🎶🎛🕺

AkA Ale-K... 🙋🏻‍♂️🎧",24
rositafresita🍓,KAnayeska,3839786352,602,,24
Adolfo Jose Bengoechea Amador,ajb009,90262930,784,"Lawyer and Public Notary
With more than 10 years of experience in Ocean Transportation & Logistics. Looking for business opportunities in the whole world.",24
khaleesi,alejandraa__hs,925560387646390272,434,part of the journey is the end.,24
Steven Paz,stevenpaz22,634939324,420,Real Madrid C.F. //🇳🇮,24
Joseph Wyman,josephwayman,83237532,719,Entrepreneur | Mercadologo | Diseñador gráfico | Turismo sostenible | Travel Agent | Activista en @ReepabNic @UnidadNic ¡Denis Madriz PRESENTE! #SOSNicaragua,24
Nica Tecno,NicaTecno,425269929,1224,Sus noticias tecnológicas en un solo lugar!,24
•AG•,AGMuah,938615603023278080,1111,El tiempo de Dios es perfecto💕,24
Ian David,iaene17,2752412725,681,"IG : iaene17
Piensa mal y acertarás.
RT No es compartir opinión.",24
Alejandra Rojas🇳🇮✨,unapastillera,738818521,842,Going back to life since 2011 🌬✨,24
OrtegaAsesino,AssassinsNic,255823322,190,"Ingeniero en Sistemas. Padre. Social Media adicto, Emprendedor. A veces me siento como un robot, y a veces no",24
D,dianaherreraa_,420419004,955,,23
Luzon,fergarmc,1005287054,796,"I don't subtweet, I tweet in general, but if the shoes fits • Living the life as I'll die young •Dancing with my letters numb. •",23
Fares,Fatzaxx,934643324685836288,511,Sencillamente Sexo,23
Donald A. Bonilla,donbon28,74851412,395,"I’m not a tourist , I’m a traveler !",23
𝔥𝔢𝔫𝔯𝔶,henryfolklorico,1036332937610964992,419,he/him. alphabet mafia.,23
Reynaldo Selva,SalesiDB,1162166220,251,"Quien no se esfuerza, NO AMA.",23
La Rivera 🌵,MeliLoaisiga,968179175084511233,412,23 💙Managua 🇳🇮 Médico Servicio Social Jinotega,23
Astrid 🍉,gomita1104,922024670,618,,23
👁👄👁,Dulcito_DeCoco,905900849301467137,489,🇳🇮,23
Christie,callmetowelie,1375660634,352,Social Communication// AWAKE AND UNAFRAID🖤 ASLEEP OR DEAD 💀 🏳️‍🌈ALL WE NEED IS LOVE AND BEERS 🍻,23
Joha Ibarra,Yhioja,371556598,344,🇳🇮 Diseño / Mullen Lowe Group / UCA / Cats http://instagram.com/yhioja,23
Cri,criguzman3,997215342723305472,487,Everything's gonna be okay.,23
JPCastillo,JPCashern,1068215465682579458,64,Siempre dispuesto a colaborar.,23
Elier,Elier_zm,713733668,663,Pinolero por la gracia de Dios!  Hala Madrid! Gamer por siempre!,23
Adriana 🌻💟,asoz_0208,2911823121,446,"No feelings, no regrets 😌
Medicina 💊💉
Nicaragüense por Gracia de Dios 🇳🇮❤",23
Michaelle 🇳🇮💙,Gbymes,2584775862,350,"Soy una chavala más aprendiendo y desaprendiendo de mis realidades. 
Migrante 👣
Intento de feminista 💜💚
Comunicadora 80% 🤓🎤
Agricultora orgánica 🌳🐛",23
Daniela Chamorro,DaniChamorroM,1226085348,118,"writer, Nicaraguan, INFJ",23
Karen Centeno,KarenCenteno1,297283849,81,,23
ar,andreareginag,774286264115658752,251,en lo mío,22
Jacques Rivette,Filldelfoc,256210813,301,Humilde y gracioso.,22
Mala hierba,allgnz0071,762789237972279296,343,Desexualize the female body!,22
Pinita,pinita_gurdian,1833543380,277,"Amante de la cocina, dueña de Pasteleria Margarita. Me pueden ver en Cocinando con Pinita los domingos a las 9:30am en Canal 12",22
Daisy George West  servidora  del bien comun,BilwiDaisy,577166152,233,"Sociologa, maestria en antropologia social, varios diplomados.  Especialista en derechos humanos, de los pueblos indigenas y Afrodescendientes.  Investigadora",22
Gloria Acosta,pinolera32,324053271,199,"Periodista del diario HOY de Nicaragua. Católica. Dichosa de ser mamá. Amo los días libres, hacer turismo y compartir con mis amigos  :)",22
Mary✨,mariu_bl,439535083,451,,22
Daniel Chirivi 🔝➕,ELche_guevara27,119746159,880,,22
Andrea Leiva,12Anmer,616605172,820,Jeremiah 29:11 💛,22
Harold S. Navarrete 🇳🇮,NavarreteHarold,340379537,237,"Nicaraguense/Comunicador/Amante del
Futbol/Escéptico/Soñando con Democracia",22
Jean ☀️,Mariado_Urbina,952013267945353216,164,🇳🇮 👨🏾‍💻🌊🏊🏽‍♂️ 🏝,22
Jaraliz Uriza,Jaralizita,132580315,290,"Comunicadora social, romántica, apasionada por la tecnología, psicología, ciencia, música, cine, arte y maquillaje",22
JuanJo,JuanJoDG90,851242393726832644,152,"Hello stranger!
Dogtor.",22
Andrea Prado T.,andreapradot,264206602,876,working on yourself is a daily process💥,22
Eileen M. Cunningham,EileenDMC,783537651420913664,262,,22
Orlando Sevilla A,OsevillaA,2756779220,326,Medico,22
Bismark sin C,Bismarkcrz,755961437193777152,695,〽️’19 | KU📚 Sc/bismarkcruz02,22
CE,libresoy2018,267423537,55,Viva Nicaragua Libre y Democratica,22
Ocho 🇳🇮,8chomogo,488194262,787,Tomaré cada buena oportunidad que se me presente!,22
Pablo Martínez,pablomartinz1,302412308,435,"Ingeniero Civil, la construcción civil no es solo una profesión, es una forma de vida! #Barcelonista #Pinolero",21
Regina Mendoza,Mendoza28__,4851837149,318,Hic et nunc,21
Sergio_Machado,Diceros35,807894134,309,Nunca sabrás lo que entrará por esa puerta...,21
Andrés Solís,andressolis96,326495661,468,Residente de Ortopedia y Traumatología 🦴                Nicaragüense 🇳🇮,21
Cesar Lopez Aguilar,LopezAguiCesar,1074823476,276,Administrador de empresas turisticas humano al menos lo intento . Buen amigo amo la vida y la musica,21
Vengador Anónimo,1vengadoranonim,2206326026,26,,21
José,jose17duar,790931985136885760,206,"proud Nicaraguan 💕
                                              just living my life!  //Uca 📚//",21
FREEbola✨,gsabogal16,277688139,552,Amando cada sueño en mi historia 🙏💕,21
Asys,TaliAsys,748672704,32,,21
Marta 🇳🇮,milc29,987490616924954624,48,"Nicaragua🇳🇮
Justicia es Inclusión ❤️ JUSTICIA SOCIAL- Religiosa/Socióloga-Master",21
Rey,Reychelt_Lopez,768473244257038336,206,"Coord. Departamental Promotoria Solidaria💜
JS❤🖤✌🏻

📚Médicina Forense😍

Amo el basquetbol🏀

👻 Lopez💚 Reychelt31😈",21
BOT LICA,Joenic04,933521524979650561,61,,21
Jasser,jasser_calero,4290541103,166,"De que se va, se va 
#SOSNicaragua",21
me vale verga,bellawine92,2262667499,195,#Booklover,21
Marcelo 🇳🇮,Marcelordmeza,1004392898291535872,153,Sólo por diversión,21
Plastic Doll 🦄,kevin_valverder,3630122899,224,"Some people tell me: “Oh, your smile is beautiful”",21
Jaksa,Jakasita,2345728804,538,🇳🇳🇮,21
Armando,UnExpandido_Mas,515736495,634,G,21
Tragödie,cacizotecxnos,956559868881702913,125,"Ustedes, los que entraís aquí, abandonad toda esperanza. ☔",21
Jefree Ismar Alvarez,jefreee,136312605,481,Viva Nicaragua!!,21
ChavalaVandala,ChavalaVandala,987819788553588736,64,,21
Vandálico en un Ministerio,Sapo_Vandalico,890693554628161536,37,"* Contra el gobierno de Nicaragua, desde la oficina de un Ministerio.
* Contenido hiriente para cualquier polarizado.
* Derecha y Libertario.",21
CMEGMonagas,CMEGMonagas,491338597,312,"La Controlaría del Municipio José Tadeo Monagas del Estado Guárico, fue creada según Ordenanza Municipal Nº 09 de fecha                 30-07-1990,",21
Alejandro Molina,alejavier26,334169705,1151,"Es que es tan sagrada tu labor, que pariendo con dolor materializas el amor, volviendo humano el sentimiento.",21
Marling Balladares,marlingsss_,4175291893,171,N I C A R A G U A 🇳🇮,20
MARCO ANT.  MARTINEZ,MAMARTINEZNica,345597173,31,,20
Sergio Santamaria Z,ssantamaria52,268840283,284,221152,20
INISER,iniser_nic,3306168943,758,Somos la compañía líder en el mercado nicaragüense de seguros y reaseguros,20
Dan,Karla_Daniela_,110174968,111,Nicaragüense Por Gracia De Dios🙏❤️,20
Hedwig🦉,treminio2095,321730791,362,"DIOS☀️ ante todo/*\ARVT 👦
M. A. B. E ❤️",20
V-309,Manuel300989,405926946,50,"Mientras mas bueno eres, más mierda te tratan.",20
Octavio Suárez,Osuar15,2252669119,284,Waiting for the end to come...,20
Emily,EmiAnnette,917067164,302,Quién a Dios tiene nada le falta.,20
Don Aldo,TenienteAldo_,818936014223929344,66,"Si algo es demasiado bueno para ser verdad, es que no lo es.",20
Hernan,cervantes380miv,1030858122846502912,95,Mi venganza será el perdón,20
Jorge Espino,Jorge_Espino01,1019681708034134021,63,,20
Lady blue,AlmaValentinaS,411235082,284,"Odontopediatra, aventurera. Mucho amor para la comida y las series :)",20
NAHOMY 💫,NadieskaNahomy,784933065684619264,290,📍Nica 🇳🇮 / Uca-Marketing / •Con Dios lo tengo todo 🤍,20
δλβ∫Σʁ,javierchaga,766666663,264,"Me gusta el fútbol, béisbol, americano, autos rápidos, videojuegos, tequila, cerveza y la economía",20
Mercedes Gonzalez,gonzalezchavar2,749108346968346624,489,,20
ChilotitoTierno,ChilotitoTiern0,126710047,370,"En cuanto dependa de ustedes, estén en paz con todos. JC.",20
Marlon Blanco,Marlonblancoc,211619221,103,"Sigo en la lucha, hasta la victoria ....",20
Paola Zúniga,paozuni,44777528,436,"25 | Catholic |
Communications & PR",20
Anniese,anniesesanchez,1387253654,58,,20
Vanne,Vanne_1416,1069369394227306502,25,Vive el día a día y que no te interese el mañana o el que diran... 🍻🍻🍻,20
Arturo Jose Prado,ArturoJosePrado,792042026,76,"Amante a la cocina y al buen comer junto a la Familia, buenos amigos y nuevas amistades. Me gusta la naturaleza y la paz. De caracter tranquilo",20
Carlos Pérez,carlosapzel,11790282,662,"Soy un nica soñador, romántico y divertido, como todo buen nica debe de ser. Estoy en el rollo político y la cibercomunicación. Por aquí nos leemos.... 😎",20
El gran patriarca,OtroPatriarca,1206731276,42,,20
Alex robelo,RobeloAlex,1102869534707515392,84,General,20
Julio C. R. T.,rugamatoledo,264280800,93,,20
#quedateencasa,cerrojoleones,2764850126,47,,20
Ricardo,RGutimo,1021928811733155840,140,vive cada día como que fuera el último...  Viva Nicaragua libre 💙,20
Michelle González,Gonz_ra,520969620,413,,20
Wilhelm II,nic_pc_g,264553561,70,🇳🇮🚵⚽🎸💾📺📰🍰♻🐶🌲🏖,20
PARAJON,Nahomi_P_,813803416954830849,251,XXI 🎂 León-Nicaragua ☀️ UCA 📝,20
Rudy Javier 🇳🇮,HeadOf_TheTable,586048422,45,"Romans 8:31-32 🙌
WWE in my veins.
Hala Madrid!
Trying to be a better person everyday 
IG: @headof_the_table_",19
Norvin Martinez Growney,GrowneySite,251718658,362,C.E.O Lemon NIC.,19
René,Gusmar2082,234936878,255,Doing everything I said I would never do!,19
VioletVibes,savs2010,136694645,408,"Nicaraguense ❤
ProDerechosHumanos
ProPueblo",19
agarrémonos a turksos,MyriamPantojaT,993681227046621184,130,Disfrutando lo efímero ♡,19
Azu Ibarra💞,Adeibal17,1005947598186995712,51,Orgullosamente Nicaragüense🇳🇮...anti🐸,19
Nory Nica❤💙🇻🇦🇳🇮,NoryNica,1023272952106762241,20,"Solo Dios Basta!!! 
Soy católica, provida, profamilia, creo en la santidad, amo a mi familia. Nicaragua resucitará para ser libre🇳🇮❤",19
La Santa Muerte 😷🤒🤧,cvictorkendric8,3236960082,33,"Soy puro pinolero, Nicaragüense por gracias de Dios.",19
Daysi S.,Days1S,1004110348935450630,53,,19
ᴴᵉʸˡʸ 🧝🏽‍♀️ M©G,HeyMichi,879020386918309889,158,𝐌𝐚𝐧𝐭𝐞𝐧𝐭𝐞 𝐟𝐢𝐞𝐥 𝐚 𝐪𝐮𝐢𝐞𝐧 𝐞𝐫𝐞𝐬 🌥,19
Dr Ernesto Chamorro,EChamorrodent,1272610141,458,"Odontocare Escala 
Contáctenos a los teléfonos 22243478/89802777
echc77@hotmail.com
Avenida Jean Paul Genie, Edificio Escala Suite 5G",19
Isabel,Isabelbella22,803414290346676224,163,"I found something else, I found my true love in a beautiful Group. I love BTS and ARMY. Thanks God for give me so Happiness 💞💓",19
Twinnie,LaTwinnie,787359120,233,Different is beautiful,19
Stephanee ❤,Monsster23,3167932476,190,"Soy mamá de un ángel 👼
Gloria eterna a nuestros héroes! 🇳🇮",19
Alejandro Herrera,ElCoach86,264209723,35,Lic. en Diplomacia y Ciencias Polìticas. Consultor externo para el Banco Mundial. Tecnico del Programa Electoral- Ipade.,19
UNAGNicaragua,UNAGNicaragua,361958001,172,"La Unión Nacional de Agricultores y Ganaderos de Nicaragua es uno de los gremios agropecuarios más grandes del país, afilia pequeños y medianos productores.",19
maceba,cecilia05287820,1012090984933593089,36,,19
Fuerza Ciudadana de Unidad Nacional,FCUNNicaragua,989320805677981696,42,"La FCUN nace como una coalición de diversos sectores de ciudadanos nicaragüense, es una organización social. Unificando Fuerzas.",19
DavRuRo,ruizdero,2315829354,67,"Ingeniero Civil, fiel a mis principios y sobre todo positivo. Donde pones tu mente esta tu corazón.......",19
Luis Rosales,luferos34,2382153642,58,,19
Sofia Lopez,SofiaLo82864056,1005979297872478208,39,Un corazón Valiente y leal.,19
Volknic,volknic_,1087572627689033729,44,💖🌋,19
Helen Ru,HelRu17,782011614480375809,44,💜,18
lenin castellón,lcjmetalord,305717706,445,"Naci, sigo creciendo y no he muerto,",18
Orlando Silva,orlansil1086,491604976,100,,18
DrAnonimous,PlasticDrDuck,391459363,89,,18
♡Ainhoa Amelie ♡,ArianaSelva4,65218532,144,"Comunicadora Social de Profesión, capacitadora de oficio...turista de mi país y amante de los libros y la musica salsa.",18
Junior Oporta,JuniorOporta,48516930,72,La lectura es el bocadillo de Alicia.,18
Enrique Acebedo,Enrique_Acebedo,865455302,156,"Apasionado y Enfermo por el Fútbol.
Hincha de Marathón, Real Estelí, Boca y Herediano.",18
geov1013,Omanzanares5,1005916980581462016,21,Orgullosamente Nicaraguense,18
Marcos Muñoz,marcsmnz,1101875473263542272,236,🗞 Periodista o intento de ello y vegetariano por mil razones. 🌱 Me encantan los gatos. 🐈,18
Migue Angel Castro,Miguelangel9665,208765079,106,,18
Susie,suyen_escoto,1006294944498290688,14,"Medicina Interna y Medicina Intensiva. 
León- Nicaragua.",18
oe_mae🐼,soysol_oemae,961020212802998272,125,snapchat:sol2155,18
Christopher Zeron,Tito_Zeron,181005496,203,Everybody Lies,18
Peter,ptrbtnprkr,1062153553417064448,51,"Computer Science student and I say: 'Gracias por llamar Netflix, te saluda Pedro, ¿cómo te puedo servir?' every days.",18
Big Bruty,MajorMucus,1104860627561000961,103,"🇳🇮:♏
Me gusta el vino tanto como las flores.",18
Jo & Jo,JironJo,583025666,186,"Profesional, graduado en #IngenieriaAgronomica #AmanteDeLaLectura #Soñador",18
Aroldo Parrales,AroldoParrales,1008900829489844226,5,,18
𝔼𝕣𝕚𝕔𝕜 𝔾𝕠𝕟𝕫𝕒́𝕝𝕖𝕫 𝕊𝕦𝕒́𝕣𝕖𝕫,Ericksuarez1297,1012034724628484096,81,💙Welcome to My Official Account📚 💼Always have to break boundaries to walk towards success📚 🇳🇮Orgullo Nica💯%,18
Tincho Pen,mapeUY,1657776326,134,,18
Jose,rlacayo06,442018330,41,,18
Jennifer Sevilla,Jenny90438331,994816409724211201,47,,18
Melvin Vasquez,MelvinVasquez12,626210265,54,"Patria y Madre solo Hay una, por eso hay que amarlas a ambas🇳🇮",18
mel♡,xolovemeI,1117600775847522306,125,19yrs; currently crying and fangirling over a bunch of koreans who doesn't knows me and always watching Kdramas. #sosnicaragua,18
ᗪᎥᗴᖇᎥᑕᕼ ᒎᗝᗴᒪ ᗴᑭᎥᑎᗝ乙ᗩ(Cosmo),DierichJoel,3020115832,142,La experiencia y dejarte enseñar te forma.,18
Callejasto,callejasto_,348476350,60,"apasionado de los videojuegos, rock, futbol, anime y las computadoras",18
